"Id","Label","Weight"
"_focus_","Open",59.6657355607052
"_access","access",15.0332963783729
"_content","content",9.32737905308882
"_data","data",13.4164078649987
"_education","education",11.4017542509914
"_educational","educational",15.556349186104
"_learning","learning",8.54400374531753
"_online","online",10.1980390271856
"_source","source",17.1464281994822
"_standards","standards",8.83176086632785
"_university","university",11.5758369027902
