"Id","Label","Weight"
"_focus_","Connectivist",10.770329614269
"cck08_","cck08",1.4142135623731
"cck09_","cck09",1.4142135623731
"siemens_","siemens",1.73205080756888
"_approach","approach",1.4142135623731
"_blog","blog",2.23606797749979
"_cck08","cck08",1.4142135623731
"_course","course",2.82842712474619
"_learning","learning",1.73205080756888
"_site","site",1.73205080756888
