"Source","Target","Type","Weight"
"_focus_","_approach","Directed",2.5
"_focus_","_class","Directed",3.75
"_focus_","_classes","Directed",2.5
"_focus_","_classroom","Directed",73.75
"_focus_","_classrooms","Directed",2.5
