"Id","Label","Weight"
"_focus_","Microlearning",2.64575131106459
"enterprise_","enterprise",1.4142135623731
"information_","information",1
"meaningful_","meaningful",1
"sun_","sun",1
"term_","term",1
"wikipedia_","wikipedia",1
"_deals","deals",1
"_enterprise","enterprise",1
"_janet","janet",1
"_refers","refers",1
