"Source","Target","Type","Weight"
"provide_","_focus_","Directed",8.57142857142857
"_focus_","_access","Directed",11.4285714285714
"_focus_","_integration","Directed",8.57142857142857
"_focus_","_learning","Directed",8.57142857142857
"_focus_","_multitasking","Directed",14.2857142857143
"_focus_","_sharing","Directed",8.57142857142857
