"Id","Label","Weight"
"_focus_","Flipped",8.94427190999916
"_approach","approach",1.4142135623731
"_class","class",1.73205080756888
"_classes","classes",1.4142135623731
"_classroom","classroom",7.68114574786861
"_classrooms","classrooms",1.4142135623731
