"Id","Label","Weight"
"_focus_","Connectivist",10.9087121146357
"classroom_","classroom",1.4142135623731
"learning_","learning",1.73205080756888
"truly_","truly",1.4142135623731
"_learning","learning",2
"_mooc","mooc",2.64575131106459
"_moocs","moocs",4
"_pedagogies","pedagogies",1.73205080756888
