"Id","Label","Weight"
"_focus_","Seamless",5.47722557505166
"experience_","experience",1
"future_","future",1
"integratedand_","integratedand",1
"investigation_","investigation",1
"learning_","learning",1
"pretty_","pretty",1.4142135623731
"process_","process",1
"provide_","provide",1.4142135623731
"publishing_","publishing",1
"_learning","learning",1.73205080756888
