"Id","Label","Weight"
"answer","answers",10.78738334707
"cognit","cognitive",8.38544169779255
"collabor","collaborative",6.54469180188576
"data","data",3.57993470765625
"game","game",4.56186308079763
"level","level",7.69510015413998
"main","main",3.7890532114335
"network","network",7.78968779738165
"particip","participants",5.83697425803906
"social","social",10.8455744548798
"strategi","strategies",10.293764231225
"tabl","table",3.22809682190718
"task","task",3.67469962450319
